발생년,발생월,발생일,발생시,주야,요일,발생지시도,사고유형_대분류,가해자법규위반,도로형태_대분류,가해자_당사자종별,피해자_당사자종별,경도,위도,사상자수
2022,12,26,7,주,월,충남,차대차,중앙선 침범,단일로,승용차,승합차,127.06350913,36.78781285,4.3
2022,12,26,10,주,월,전북,차대사람,안전운전 의무 불이행,교차로,승합차,보행자,127.13489947,35.835295,1.0
2022,12,26,11,주,월,서울,차대사람,보행자 보호의무 위반,교차로,이륜차,보행자,127.08741927,37.60294121,1.0
2022,12,26,13,주,월,전북,차대차,안전운전 의무 불이행,단일로,승합차,화물차,126.84910459,35.9270954,2.0
2022,12,26,18,야,월,경기,차대사람,보행자 보호의무 위반,단일로,승용차,보행자,127.28555988,37.65949515,1.0
2022,12,26,20,야,월,경기,차량단독,안전운전 의무 불이행,단일로,개인형이동장치(PM),없음,127.05378235,37.06112247,1.0
2022,12,26,21,야,월,경기,차대차,안전운전 의무 불이행,교차로,승합차,개인형이동장치(PM),127.04558612,37.04167461,1.3
2022,12,26,21,야,월,충북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.61587859,36.99573054,1.0
2022,12,27,6,주,화,강원,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,127.91964222,37.3020308,1.0
2022,12,27,11,주,화,인천,차대차,안전거리 미확보,단일로,화물차,건설기계,126.74208511,37.44138456,1.0
2022,12,27,13,주,화,서울,차대사람,안전운전 의무 불이행,기타,화물차,보행자,127.00038291,37.52603533,1.0
2022,12,27,15,주,화,부산,차대사람,안전운전 의무 불이행,교차로,승합차,보행자,129.09035247,35.19469843,1.0
2022,12,27,17,주,화,경기,차대차,안전운전 의무 불이행,단일로,승용차,화물차,127.49445254,37.24546355,1.3
2022,12,27,17,주,화,경북,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.90013023,36.15803424,1.7
2022,12,27,19,야,화,충북,차대사람,안전운전 의무 불이행,기타,승용차,보행자,128.30922406,37.04265166,1.0
2022,12,28,0,야,수,충북,차대차,안전운전 의무 불이행,단일로,화물차,화물차,127.83187268,36.45548068,1.0
2022,12,28,5,야,수,전남,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.34609805,34.65796948,1.0
2022,12,28,8,주,수,경기,차대차,안전거리 미확보,단일로,건설기계,자전거,126.81293468,37.74149382,1.0
2022,12,28,9,주,수,서울,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,127.03780403,37.48100261,1.0
2022,12,29,3,야,목,충남,차대사람,기타,교차로,승용차,보행자,127.1488637,36.86728007,1.0
2022,12,29,11,주,목,경기,차량단독,안전운전 의무 불이행,기타,이륜차,없음,126.85060371,37.05160269,1.0
2022,12,29,13,주,목,전남,차량단독,안전운전 의무 불이행,단일로,화물차,없음,127.58051392,34.98913393,1.0
2022,12,29,14,주,목,경기,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,126.97455951,37.00948878,1.0
2022,12,29,15,주,목,서울,차량단독,안전운전 의무 불이행,단일로,승용차,없음,126.88622344,37.51661892,4.1
2022,12,29,16,주,목,경기,차대차,안전운전 의무 불이행,기타,화물차,승용차,127.49377601,37.24554465,1.0
2022,12,29,22,야,목,경북,차대차,안전운전 의무 불이행,단일로,화물차,화물차,128.24975794,36.27627707,5.1
2022,12,30,5,야,금,경기,차대사람,기타,교차로,승용차,보행자,126.83445909,37.61272798,1.0
2022,12,30,6,주,금,경기,차대차,안전운전 의무 불이행,단일로,자전거,화물차,127.05955749,37.71106391,1.0
2022,12,30,16,주,금,경기,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,126.91341961,38.03060457,1.0
2022,12,30,23,야,금,서울,차대차,신호위반,교차로,승용차,승합차,126.97569613,37.50392626,1.3
2022,12,31,5,야,토,전북,차대차,신호위반,교차로,승용차,자전거,127.13593215,35.83464897,1.0
2022,12,31,20,야,토,경기,차대사람,기타,단일로,이륜차,보행자,126.77606214,37.76212041,1.0
2023,1,1,7,주,일,충북,차대사람,안전운전 의무 불이행,단일로,건설기계,보행자,127.6785789,36.96757277,1.0
2023,1,1,7,주,일,경남,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,128.4840133,34.85362252,1.0
2023,1,1,10,주,일,경북,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,129.5143095,36.04253106,1.0
2023,1,1,14,주,일,경기,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,126.8681991,37.23904589,1.0
2023,1,1,18,야,일,경기,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.2102648,37.73288307,1.0
2023,1,2,8,주,월,경기,차대차,신호위반,교차로,승용차,자전거,127.0532702,37.8886802,1.0
2023,1,2,9,주,월,경남,차대사람,보행자 보호의무 위반,교차로,건설기계,보행자,129.0486608,35.38007402,1.0
2023,1,2,9,주,월,경기,차대사람,보행자 보호의무 위반,단일로,화물차,보행자,126.7810408,37.70046501,1.0
2023,1,2,14,주,월,경남,차대차,신호위반,교차로,승용차,이륜차,128.6426672,34.89713994,1.0
2023,1,2,18,야,월,세종,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.3644208,36.56295622,1.0
2023,1,3,4,야,화,경기,차대차,중앙선 침범,단일로,승용차,승용차,126.9032526,37.40436069,1.7
2023,1,3,9,주,화,충남,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,127.1353561,36.46867346,1.7
2023,1,3,9,주,화,전북,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,127.1486424,35.84233248,1.0
2023,1,3,14,주,화,경기,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,126.8159777,37.08148832,1.0
2023,1,4,0,야,수,대구,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.6269475,35.86422104,1.0
2023,1,4,9,주,수,인천,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.7294968,37.4552471,1.0
2023,1,4,13,주,수,경남,차대차,교차로 통행방법 위반,교차로,화물차,화물차,127.7632278,35.54719951,1.0
2023,1,4,16,주,수,충남,차대차,안전운전 의무 불이행,단일로,화물차,화물차,126.7790176,36.93645598,1.3
2023,1,4,17,주,수,강원,차대차,중앙선 침범,단일로,승용차,승용차,127.2360621,38.17781361,1.3
2023,1,4,17,주,수,경남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.9138386,35.24232994,1.0
2023,1,4,18,야,수,충북,차대사람,기타,단일로,승용차,보행자,128.2095724,37.12005371,1.0
2023,1,4,18,야,수,경기,차량단독,안전운전 의무 불이행,단일로,승용차,없음,126.8740089,37.75765207,1.0
2023,1,4,19,야,수,대구,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.4495091,35.6684867,1.0
2023,1,5,0,야,목,전북,차량단독,안전운전 의무 불이행,단일로,승합차,없음,127.3302739,35.43700303,1.0
2023,1,5,4,야,목,경기,차대사람,기타,교차로,화물차,보행자,126.9660156,37.40473292,1.0
2023,1,5,10,주,목,제주,차량단독,안전운전 의무 불이행,단일로,사륜오토바이(ATV),없음,126.7447666,33.28609008,1.0
2023,1,5,23,야,목,경기,차량단독,안전운전 의무 불이행,단일로,승용차,없음,126.6914784,37.63712612,1.0
2023,1,6,4,야,금,전북,차대차,안전운전 의무 불이행,단일로,승용차,화물차,126.9412429,35.96333465,1.0
2023,1,6,11,주,금,전남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,126.8020679,35.36356732,2.4
2023,1,6,13,주,금,경남,차대차,신호위반,교차로,이륜차,화물차,129.0364743,35.34871034,1.0
2023,1,6,14,주,금,전남,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,126.4057106,34.6759068,1.0
2023,1,6,17,주,금,경기,차대차,안전운전 의무 불이행,단일로,승합차,승용차,127.3317478,37.33243722,3.3999999999999995
2023,1,6,18,야,금,경기,차량단독,안전운전 의무 불이행,기타,승용차,없음,127.4882668,37.28999237,1.0
2023,1,6,19,야,금,경남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.6708322,34.9137155,1.0
2023,1,6,20,야,금,전북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.0778712,35.9199132,1.0
2023,1,7,11,주,토,경기,차대차,중앙선 침범,단일로,화물차,이륜차,127.0820716,37.26759463,1.0
2023,1,7,22,야,토,충남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,126.7856341,36.69732301,2.0
2023,1,7,22,야,토,인천,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.6495732,37.45709655,1.0
2023,1,8,6,주,일,경기,차대사람,보행자 보호의무 위반,교차로,화물차,보행자,126.8745399,37.30255524,1.0
2023,1,8,15,주,일,충남,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,126.6013266,36.34601055,1.0
2023,1,8,18,야,일,광주,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.9315087,35.1534934,1.0
2023,1,9,5,야,월,부산,차대차,안전운전 의무 불이행,단일로,이륜차,건설기계,128.9613551,35.18998579,1.0
2023,1,9,6,주,월,대전,차대차,신호위반,교차로,건설기계,자전거,127.38228,36.29626685,1.0
2023,1,9,8,주,월,강원,차대차,중앙선 침범,단일로,승용차,승용차,128.0185506,37.43268999,2.4
2023,1,9,14,주,월,대구,차대차,신호위반,교차로,이륜차,승용차,128.5444151,35.93371107,1.0
2023,1,9,15,주,월,경기,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.4882668,37.28997434,1.0
2023,1,9,18,야,월,전남,차량단독,안전운전 의무 불이행,기타,화물차,없음,126.3140726,34.60122508,1.0
2023,1,9,20,야,월,경기,차대차,안전운전 의무 불이행,단일로,승용차,승용차,126.7425263,37.33469306,1.0
2023,1,9,20,야,월,제주,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.5990036,33.2599905,1.0
2023,1,10,4,야,화,인천,차대차,안전운전 의무 불이행,단일로,화물차,화물차,126.7531653,37.570663,1.7
2023,1,10,5,야,화,대전,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.4010253,36.33921546,1.0
2023,1,10,12,주,화,전남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,126.4845213,35.23855623,1.0
2023,1,10,14,주,화,경기,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.0782621,37.7957664,1.0
2023,1,10,20,야,화,경기,차대차,안전거리 미확보,교차로,개인형이동장치(PM),승합차,127.0437462,37.04471438,1.0
2023,1,11,5,야,수,경기,차대사람,보행자 보호의무 위반,교차로,건설기계,보행자,127.2976937,37.37771466,1.0
2023,1,11,6,주,수,충북,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.3066668,36.60323692,1.0
2023,1,11,11,주,수,부산,차대사람,보행자 보호의무 위반,교차로,화물차,보행자,129.117697,35.22661312,1.0
2023,1,11,11,주,수,경북,차대차,안전운전 의무 불이행,단일로,화물차,화물차,129.0357701,36.45597724,1.7
2023,1,11,11,주,수,경기,차대차,안전운전 의무 불이행,단일로,화물차,화물차,127.2146143,37.8708764,1.3
2023,1,11,18,야,수,제주,차대차,중앙선 침범,단일로,화물차,승용차,126.6850682,33.39559782,2.0
2023,1,11,19,야,수,울산,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,129.3405885,35.57486297,1.0
2023,1,11,21,야,수,경기,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.0468966,37.0065869,1.0
2023,1,12,1,야,목,서울,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.1791727,37.55018177,1.0
2023,1,12,3,야,목,대구,차대차,기타,단일로,승용차,자전거,128.5413249,35.8518489,1.0
2023,1,12,5,야,목,서울,차대차,안전운전 의무 불이행,단일로,자전거,승합차,126.8693354,37.52525501,1.0
2023,1,12,6,주,목,광주,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.8856274,35.15201607,1.0
2023,1,12,10,주,목,충북,차대차,중앙선 침범,교차로,승용차,승용차,127.4825286,36.63186186,2.3
2023,1,12,12,주,목,강원,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,128.8236355,37.8833928,1.0
2023,1,12,12,주,목,광주,차대차,안전운전 의무 불이행,교차로,승용차,화물차,126.7984695,35.17597876,1.3
2023,1,12,19,야,목,경북,차대차,중앙선 침범,교차로,화물차,이륜차,128.7464523,36.56191729,1.0
2023,1,12,23,야,목,경기,차대사람,보행자 보호의무 위반,교차로,승합차,보행자,127.116202,37.33834322,1.0
2023,1,13,5,야,금,서울,차대차,안전운전 의무 불이행,교차로,건설기계,자전거,127.0683944,37.65058113,1.0
2023,1,13,5,야,금,서울,차대차,중앙선 침범,기타,자전거,승용차,127.0653173,37.6553379,1.0
2023,1,13,6,주,금,강원,차량단독,안전운전 의무 불이행,기타,승용차,없음,128.1992037,37.43816808,1.3
2023,1,13,15,주,금,경북,차대차,안전운전 의무 불이행,교차로,자전거,승용차,128.9480736,35.97497426,1.0
2023,1,13,18,야,금,서울,차대차,안전운전 의무 불이행,단일로,이륜차,승용차,126.8500624,37.52786358,1.0
2023,1,13,20,야,금,충남,차대차,안전운전 의무 불이행,단일로,화물차,화물차,126.5100997,36.79114727,1.0
2023,1,13,22,야,금,경기,차량단독,중앙선 침범,단일로,승용차,없음,127.0718492,37.8952386,1.0
2023,1,13,23,야,금,경기,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.0734477,37.1447024,1.0
2023,1,13,23,야,금,경북,차대차,안전운전 의무 불이행,교차로,승합차,승용차,128.3872995,35.99424422,1.0
2023,1,14,5,야,토,서울,차대차,안전운전 의무 불이행,교차로,화물차,승합차,127.1222243,37.48581853,1.0
2023,1,14,7,주,토,경남,차대사람,기타,교차로,승용차,보행자,128.7053826,35.21233418,1.0
2023,1,14,13,주,토,세종,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.2478564,36.49934534,1.0
2023,1,14,20,야,토,전남,차대차,안전운전 의무 불이행,단일로,승용차,승용차,126.6909997,34.85217143,1.6
2023,1,14,22,야,토,경기,차대차,중앙선 침범,단일로,승용차,승용차,126.7819023,37.64758069,5.5
2023,1,15,2,야,일,경북,차대차,중앙선 침범,단일로,승용차,승용차,128.731463,35.80367454,2.4
2023,1,15,14,주,일,경북,차량단독,안전운전 의무 불이행,단일로,농기계,없음,128.7300875,36.81033226,1.0
2023,1,15,18,야,일,부산,차대사람,안전운전 의무 불이행,단일로,이륜차,보행자,129.1307928,35.19578332,1.0
2023,1,15,21,야,일,경기,차대차,안전운전 의무 불이행,단일로,승용차,승용차,127.1228711,37.78142446,8.7
2023,1,15,22,야,일,서울,차대사람,신호위반,단일로,화물차,보행자,126.9897375,37.57026413,1.0
2023,1,15,23,야,일,경북,차대차,안전운전 의무 불이행,단일로,화물차,화물차,128.0499671,36.42046251,1.3
2023,1,16,2,야,월,경기,차대차,안전운전 의무 불이행,기타,승합차,건설기계,127.1033994,37.37067868,3.0
2023,1,16,6,주,월,경북,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,129.2267622,36.02304879,1.0
2023,1,16,14,주,월,충남,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,127.1253625,36.80215877,1.0
2023,1,16,15,주,월,경기,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,127.0252217,37.26497357,1.0
2023,1,16,17,주,월,전북,차대차,중앙선 침범,단일로,승용차,승용차,127.393872,35.68467148,2.5999999999999996
2023,1,16,18,야,월,경남,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,128.4878306,35.11718554,1.0
2023,1,17,3,야,화,경남,차대차,중앙선 침범,단일로,승용차,화물차,127.7994441,35.51650364,1.0
2023,1,17,5,야,화,전북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.0684527,35.99683967,1.0
2023,1,17,11,주,화,전북,차대사람,보행자 보호의무 위반,교차로,승합차,보행자,127.0620851,35.87408234,1.0
2023,1,17,14,주,화,경남,차대차,안전운전 의무 불이행,단일로,화물차,화물차,127.9544301,35.05278398,2.0
2023,1,17,16,주,화,경남,차대차,중앙선 침범,단일로,승합차,자전거,127.8258268,35.34487354,1.0
2023,1,17,19,야,화,대전,차대사람,안전운전 의무 불이행,교차로,승합차,보행자,127.3364837,36.35505678,1.0
2023,1,18,6,주,수,경기,차대차,안전운전 의무 불이행,단일로,승합차,자전거,126.7158694,37.34385757,1.0
2023,1,18,6,주,수,경기,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.9208796,37.40280785,1.0
2023,1,18,7,주,수,충남,차대사람,보행자 보호의무 위반,단일로,승용차,보행자,126.9104968,36.28051912,1.0
2023,1,18,12,주,수,충남,차대차,중앙선 침범,단일로,화물차,이륜차,126.9886485,36.75631481,1.0
2023,1,18,12,주,수,대전,차대차,안전거리 미확보,기타,승용차,이륜차,127.4163609,36.33691021,1.0
2023,1,18,17,주,수,부산,차량단독,안전운전 의무 불이행,단일로,승용차,없음,129.0627343,35.20528221,1.0
2023,1,18,19,야,수,울산,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,129.2802753,35.41610862,1.0
2023,1,19,4,야,목,경북,차대차,기타,교차로,이륜차,승용차,128.1165128,36.13400771,1.0
2023,1,19,10,주,목,경기,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.0110907,37.12860574,1.0
2023,1,19,14,주,목,부산,차대사람,보행자 보호의무 위반,교차로,화물차,보행자,129.000906,35.20618178,1.0
2023,1,19,18,야,목,전남,차대사람,기타,교차로,승용차,보행자,127.4537841,34.51516678,1.0
2023,1,19,20,야,목,서울,차대사람,안전운전 의무 불이행,단일로,승합차,보행자,127.0648659,37.59471205,1.0
2023,1,19,23,야,목,서울,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.0851724,37.54439971,1.0
2023,1,19,23,야,목,부산,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.9057702,35.08912926,1.0
2023,1,20,0,야,금,인천,차대차,중앙선 침범,교차로,승용차,이륜차,126.7140173,37.59232925,1.0
2023,1,20,2,야,금,서울,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.8991402,37.52723114,1.0
2023,1,20,7,주,금,부산,차대차,신호위반,교차로,특수차,원동기장치자전거,128.9651068,35.0837743,1.0
2023,1,20,11,주,금,경남,차대차,안전운전 의무 불이행,단일로,승합차,이륜차,128.5624289,35.17788617,1.0
2023,1,20,12,주,금,경기,차대사람,보행자 보호의무 위반,교차로,승합차,보행자,127.1354888,37.46560652,1.0
2023,1,20,13,주,금,전남,차대차,안전운전 의무 불이행,교차로,화물차,화물차,127.4152248,35.27402178,2.4
2023,1,20,15,주,금,전북,차량단독,중앙선 침범,단일로,화물차,없음,127.4956182,35.7830865,1.0
2023,1,20,21,야,금,서울,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,127.0423445,37.66156035,1.0
2023,1,20,22,야,금,대구,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.6325508,35.85869588,1.0
2023,1,21,8,주,토,강원,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.8701387,37.78854476,1.0
2023,1,21,9,주,토,전북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.8906939,35.802848,1.0
2023,1,21,10,주,토,경기,차대차,안전운전 의무 불이행,단일로,화물차,화물차,126.8073292,37.15648925,1.0
2023,1,21,11,주,토,경북,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,129.1955064,35.83226366,1.0
2023,1,21,15,주,토,전남,차량단독,안전운전 의무 불이행,단일로,사륜오토바이(ATV),없음,126.6039681,34.96031777,1.0
2023,1,21,22,야,토,충남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.1043577,36.24006277,1.0
2023,1,22,5,야,일,충남,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.4988361,36.78250738,1.0
2023,1,22,15,주,일,경기,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.2446053,37.46471193,1.0
2023,1,23,0,야,월,경기,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,126.7422667,37.39645301,1.0
2023,1,23,1,야,월,대전,차량단독,기타,교차로,승용차,없음,127.4010966,36.34448954,3.6999999999999997
2023,1,23,23,야,월,인천,차량단독,안전운전 의무 불이행,교차로,승용차,없음,126.4795797,37.64628129,1.3
2023,1,24,6,주,화,경북,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,128.8081126,35.92488838,1.0
2023,1,24,7,주,화,전남,차대차,중앙선 침범,단일로,화물차,화물차,126.6352859,35.02251931,1.3
2023,1,24,10,주,화,경남,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.0690062,35.25256064,1.0
2023,1,24,17,주,화,경남,차량단독,안전운전 의무 불이행,단일로,원동기장치자전거,없음,129.0311352,35.35093289,1.7
2023,1,24,19,야,화,충남,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.5452404,36.12425302,1.0
2023,1,24,20,야,화,전남,차대차,안전운전 의무 불이행,단일로,승합차,건설기계,126.841725,35.0617139,1.3
2023,1,25,1,야,수,충북,차량단독,안전운전 의무 불이행,단일로,화물차,없음,127.7834038,37.09734676,1.0
2023,1,25,9,주,수,강원,차대차,안전운전 의무 불이행,단일로,이륜차,승용차,128.9477016,37.73137883,1.0
2023,1,25,10,주,수,경북,차량단독,안전운전 의무 불이행,단일로,화물차,없음,129.058422,35.65710527,1.0
2023,1,25,11,주,수,전남,차대차,안전운전 의무 불이행,단일로,이륜차,승용차,127.5040522,34.94855481,1.3
2023,1,25,11,주,수,대구,차대차,안전운전 의무 불이행,교차로,승용차,승용차,128.5626846,35.8674483,1.7
2023,1,25,12,주,수,서울,차대사람,기타,기타,화물차,보행자,127.0159841,37.57063605,1.0
2023,1,25,14,주,수,전남,차량단독,안전운전 의무 불이행,단일로,화물차,없음,126.5281691,34.88737261,1.0
2023,1,25,22,야,수,인천,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.7226006,37.54356079,1.0
2023,1,26,10,주,목,강원,차량단독,안전운전 의무 불이행,기타,승용차,없음,128.9104188,37.74543993,1.0
2023,1,26,10,주,목,강원,차대차,안전운전 의무 불이행,교차로,화물차,이륜차,128.6011916,38.03207494,1.0
2023,1,26,14,주,목,전북,차량단독,안전운전 의무 불이행,단일로,승합차,없음,126.8547427,35.75944629,2.0
2023,1,26,18,야,목,경남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.8646223,35.26250521,1.0
2023,1,27,4,야,금,경기,차대사람,신호위반,교차로,화물차,보행자,127.2451141,37.36132502,1.7
2023,1,27,4,야,금,경기,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.9075606,37.41687531,1.0
2023,1,27,6,주,금,울산,차대사람,기타,교차로,화물차,보행자,129.3554131,35.56073442,1.0
2023,1,27,7,주,금,충남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.1324863,36.14373067,1.0
2023,1,27,12,주,금,경기,차대차,기타,교차로,화물차,이륜차,127.4422341,37.07102507,1.0
2023,1,27,17,주,금,경북,차대차,안전운전 의무 불이행,단일로,승용차,자전거,127.9401775,36.38409941,1.0
2023,1,27,19,야,금,충남,차대사람,안전운전 의무 불이행,단일로,이륜차,보행자,127.0873415,36.20188759,1.0
2023,1,28,1,야,토,경북,차량단독,기타,교차로,승용차,없음,129.379729,35.97895714,2.0
2023,1,28,6,주,토,전북,차량단독,안전운전 의무 불이행,단일로,화물차,없음,127.322432,35.62606155,1.0
2023,1,28,14,주,토,전남,차량단독,안전운전 의무 불이행,단일로,사륜오토바이(ATV),없음,127.7405445,34.64304894,1.0
2023,1,28,18,야,토,전남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.4710492,34.76402526,1.0
2023,1,28,19,야,토,서울,차대사람,안전운전 의무 불이행,단일로,승합차,보행자,127.0269102,37.62457169,1.0
2023,1,29,1,야,일,대구,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,128.6042934,35.87269874,2.0
2023,1,29,23,야,일,경기,차대차,안전운전 의무 불이행,교차로,화물차,승용차,127.052793,36.94783545,1.7
2023,1,29,23,야,일,경기,차대차,안전운전 의무 불이행,단일로,승용차,승용차,126.8656565,37.62681641,1.0
2023,1,30,4,야,월,경북,차량단독,안전운전 의무 불이행,교차로,승용차,없음,129.379607,35.97895905,1.0
2023,1,30,6,주,월,경남,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,128.4008817,35.27608928,1.0
2023,1,30,8,주,월,인천,차량단독,안전운전 의무 불이행,교차로,승용차,없음,126.624071,37.55827474,1.0
2023,1,30,10,주,월,서울,차대차,신호위반,교차로,화물차,자전거,126.9075318,37.48360297,1.0
2023,1,30,10,주,월,경기,차대차,안전운전 의무 불이행,단일로,화물차,화물차,126.9347615,37.16808157,1.0
2023,1,30,12,주,월,강원,차량단독,기타,단일로,승용차,없음,128.3374014,37.95014358,1.0
2023,1,30,15,주,월,제주,차대차,기타,교차로,화물차,이륜차,126.3202974,33.46441223,1.0
2023,1,30,16,주,월,제주,차대사람,보행자 보호의무 위반,단일로,승용차,보행자,126.506741,33.4991106,1.0
2023,1,30,17,주,월,부산,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,129.0092609,35.0608363,1.0
2023,1,30,19,야,월,경기,차대사람,신호위반,단일로,승합차,보행자,126.7809327,37.48330589,1.0
2023,1,31,6,주,화,대전,차대차,신호위반,교차로,건설기계,이륜차,127.2837712,36.36098628,1.0
2023,1,31,10,주,화,경남,차대차,안전운전 의무 불이행,교차로,승합차,자전거,129.0204752,35.31235327,1.0
2023,1,31,18,야,화,경기,차대사람,신호위반,교차로,승용차,보행자,126.8499236,37.37797589,1.0
2023,1,31,18,야,화,세종,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.2754867,36.42786474,1.0
2023,1,31,23,야,화,인천,차대차,안전운전 의무 불이행,단일로,이륜차,승용차,126.7325577,37.4455955,1.0
2023,2,1,4,야,수,부산,차량단독,안전운전 의무 불이행,교차로,이륜차,없음,128.9598187,35.08247662,1.0
2023,2,1,5,야,수,경기,차대차,안전운전 의무 불이행,단일로,화물차,화물차,126.8919415,37.14924656,1.0
2023,2,1,8,주,수,충남,차량단독,안전운전 의무 불이행,단일로,사륜오토바이(ATV),없음,127.1351567,36.57300464,1.0
2023,2,1,16,주,수,서울,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.9569794,37.54812513,2.0
2023,2,1,20,야,수,전남,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,126.1461502,34.41029497,1.0
2023,2,1,21,야,수,충북,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,127.6461179,37.11731858,1.0
2023,2,2,1,야,목,전남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,126.5984058,34.32713482,1.0
2023,2,2,2,야,목,경기,차대차,안전운전 의무 불이행,단일로,승용차,개인형이동장치(PM),127.2239512,37.40462497,1.0
2023,2,2,2,야,목,경북,차대차,안전운전 의무 불이행,단일로,승용차,화물차,128.1284757,36.12617411,1.3
2023,2,2,5,야,목,경기,차량단독,안전운전 의무 불이행,단일로,사륜오토바이(ATV),없음,126.8306531,37.65557373,1.0
2023,2,2,11,주,목,대구,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,128.564475,35.84561453,1.0
2023,2,2,20,야,목,강원,차량단독,안전운전 의무 불이행,교차로,화물차,없음,129.0984058,37.54878368,1.0
2023,2,3,5,야,금,경기,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,127.1379727,37.61625773,1.0
2023,2,3,8,주,금,경기,차대차,안전운전 의무 불이행,단일로,승용차,건설기계,127.171264,37.0096197,1.7
2023,2,3,11,주,금,경북,차량단독,안전운전 의무 불이행,단일로,승용차,없음,128.1811173,36.51155064,1.0
2023,2,3,21,야,금,경남,차대차,기타,단일로,특수차,승용차,128.7059849,35.27899546,1.9
2023,2,4,6,주,토,서울,차대차,기타,단일로,승용차,승용차,127.0090159,37.53153374,1.3
